-79.8	 0.455057
-79.79	 0.455046
-79.78	 0.455035
-79.77	 0.455024
-79.76	 0.455013
-79.75	 0.455002
-79.74	 0.454991
-79.73	 0.454981
-79.72	 0.45497
-79.71	 0.454959
-79.7	 0.454948
-79.69	 0.454937
-79.68	 0.454926
-79.67	 0.454915
-79.66	 0.454904
-79.65	 0.454893
-79.64	 0.454882
-79.63	 0.454871
-79.62	 0.45486
-79.61	 0.454849
-79.6	 0.454838
-79.59	 0.454827
-79.58	 0.454816
-79.57	 0.454805
-79.56	 0.454794
-79.55	 0.454784
-79.54	 0.454773
-79.53	 0.454762
-79.52	 0.454751
-79.51	 0.45474
-79.5	 0.454729
-79.49	 0.454718
-79.48	 0.454707
-79.47	 0.454696
-79.46	 0.454685
-79.45	 0.454674
-79.44	 0.454663
-79.43	 0.454652
-79.42	 0.454641
-79.41	 0.45463
-79.4	 0.454619
-79.39	 0.454608
-79.38	 0.454597
-79.37	 0.454586
-79.36	 0.454575
-79.35	 0.454564
-79.34	 0.454553
-79.33	 0.454542
-79.32	 0.454531
-79.31	 0.45452
-79.3	 0.454509
-79.29	 0.454498
-79.28	 0.454487
-79.27	 0.454475
-79.26	 0.454464
-79.25	 0.454453
-79.24	 0.454442
-79.23	 0.454431
-79.22	 0.45442
-79.21	 0.454409
-79.2	 0.454398
-79.19	 0.454387
-79.18	 0.454376
-79.17	 0.454365
-79.16	 0.454354
-79.15	 0.454343
-79.14	 0.454332
-79.13	 0.454321
-79.12	 0.45431
-79.11	 0.454299
-79.1	 0.454288
-79.09	 0.454277
-79.08	 0.454266
-79.07	 0.454255
-79.06	 0.454243
-79.05	 0.454232
-79.04	 0.454221
-79.03	 0.45421
-79.02	 0.454199
-79.01	 0.454188
-79	 0.454177
-78.99	 0.454166
-78.98	 0.454155
-78.97	 0.454144
-78.96	 0.454133
-78.95	 0.454122
-78.94	 0.454111
-78.93	 0.4541
-78.92	 0.454088
-78.91	 0.454077
-78.9	 0.454066
-78.89	 0.454055
-78.88	 0.454044
-78.87	 0.454033
-78.86	 0.454022
-78.85	 0.454011
-78.84	 0.454
-78.83	 0.453989
-78.82	 0.453978
-78.81	 0.453966
-78.8	 0.453955
-78.79	 0.453944
-78.78	 0.453933
-78.77	 0.453922
-78.76	 0.453911
-78.75	 0.4539
-78.74	 0.453889
-78.73	 0.453878
-78.72	 0.453867
-78.71	 0.453856
-78.7	 0.453844
-78.69	 0.453833
-78.68	 0.453822
-78.67	 0.453811
-78.66	 0.4538
-78.65	 0.453789
-78.64	 0.453778
-78.63	 0.453767
-78.62	 0.453756
-78.61	 0.453745
-78.6	 0.453733
-78.59	 0.453722
-78.58	 0.453711
-78.57	 0.4537
-78.56	 0.453689
-78.55	 0.453678
-78.54	 0.453667
-78.53	 0.453656
-78.52	 0.453645
-78.51	 0.453633
